DATA_REF_SYNTAX;MODEL_ID;RCM_VERSION_ID;FREQUENCY;VAR_NAME;VERSION_NO;SUBPANEL
CORDEX.output.WAS-44.IITM.CSIRO-QCCCE-CSIRO-Mk3-6-0.historical.r1i1p1;RegCM4-4;v5;day;huss;v20170113;
CORDEX.output.WAS-44.IITM.CSIRO-QCCCE-CSIRO-Mk3-6-0.rcp85.r1i1p1;RegCM4-4;v5;day;tasmax;v20170113;
CORDEX.output.WAS-44.IITM.CSIRO-QCCCE-CSIRO-Mk3-6-0.rcp85.r1i1p1;RegCM4-4;v5;day;ps;v20170113;
CORDEX.output.WAS-44.IITM.CSIRO-QCCCE-CSIRO-Mk3-6-0.rcp85.r1i1p1;RegCM4-4;v5;day;huss;v20170113;
CORDEX.output.WAS-44.SMHI.CSIRO-QCCCE-CSIRO-Mk3-6-0.historical.r1i1p1;RCA4;v2;day;tasmax;v20170314;
CORDEX.output.WAS-44.SMHI.CSIRO-QCCCE-CSIRO-Mk3-6-0.historical.r1i1p1;RCA4;v2;day;ps;v20170314;
CORDEX.output.WAS-44.SMHI.CSIRO-QCCCE-CSIRO-Mk3-6-0.historical.r1i1p1;RCA4;v2;day;huss;v20170314;
CORDEX.output.WAS-44.SMHI.CSIRO-QCCCE-CSIRO-Mk3-6-0.rcp85.r1i1p1;RCA4;v2;day;tasmax;v20170314;
CORDEX.output.WAS-44.SMHI.CSIRO-QCCCE-CSIRO-Mk3-6-0.rcp85.r1i1p1;RCA4;v2;day;ps;v20170314;
CORDEX.output.WAS-44.SMHI.CSIRO-QCCCE-CSIRO-Mk3-6-0.rcp85.r1i1p1;RCA4;v2;day;huss;v20170314;
CORDEX.output.WAS-44.SMHI.ICHEC-EC-EARTH.historical.r12i1p1;RCA4;v2;day;tasmax;v20140225;
CORDEX.output.WAS-44.SMHI.ICHEC-EC-EARTH.historical.r12i1p1;RCA4;v2;day;ps;v20140225;
CORDEX.output.WAS-44.SMHI.ICHEC-EC-EARTH.historical.r12i1p1;RCA4;v2;day;huss;v20140225;
CORDEX.output.WAS-44.SMHI.ICHEC-EC-EARTH.rcp26.r12i1p1;RCA4;v2;day;tasmax;v20140225;
CORDEX.output.WAS-44.SMHI.ICHEC-EC-EARTH.rcp26.r12i1p1;RCA4;v2;day;ps;v20140225;
CORDEX.output.WAS-44.SMHI.ICHEC-EC-EARTH.rcp26.r12i1p1;RCA4;v2;day;huss;v20140225;
CORDEX.output.WAS-44.SMHI.ICHEC-EC-EARTH.rcp85.r12i1p1;RCA4;v2;day;tasmax;v20140225;
CORDEX.output.WAS-44.SMHI.ICHEC-EC-EARTH.rcp85.r12i1p1;RCA4;v2;day;ps;v20140225;
CORDEX.output.WAS-44.SMHI.ICHEC-EC-EARTH.rcp85.r12i1p1;RCA4;v2;day;huss;v20140225;
CORDEX.output.WAS-44.IITM.IPSL-IPSL-CM5A-LR.historical.r1i1p1;RegCM4-4;v5;day;tasmax;v20161130;
CORDEX.output.WAS-44.IITM.IPSL-IPSL-CM5A-LR.historical.r1i1p1;RegCM4-4;v5;day;ps;v20161130;
CORDEX.output.WAS-44.IITM.IPSL-IPSL-CM5A-LR.historical.r1i1p1;RegCM4-4;v5;day;huss;v20161130;
CORDEX.output.WAS-44.IITM.IPSL-IPSL-CM5A-LR.rcp85.r1i1p1;RegCM4-4;v5;day;tasmax;v20161201;
CORDEX.output.WAS-44.IITM.IPSL-IPSL-CM5A-LR.rcp85.r1i1p1;RegCM4-4;v5;day;ps;v20161201;
CORDEX.output.WAS-44.IITM.IPSL-IPSL-CM5A-LR.rcp85.r1i1p1;RegCM4-4;v5;day;huss;v20161201;
CORDEX.output.WAS-44.SMHI.IPSL-IPSL-CM5A-MR.historical.r1i1p1;RCA4;v2;day;tasmax;v20150521;
CORDEX.output.WAS-44.SMHI.IPSL-IPSL-CM5A-MR.historical.r1i1p1;RCA4;v2;day;ps;v20150521;
CORDEX.output.WAS-44.SMHI.IPSL-IPSL-CM5A-MR.historical.r1i1p1;RCA4;v2;day;huss;v20150521;
CORDEX.output.WAS-44.SMHI.IPSL-IPSL-CM5A-MR.rcp85.r1i1p1;RCA4;v2;day;tasmax;v20150521;
CORDEX.output.WAS-44.SMHI.IPSL-IPSL-CM5A-MR.rcp85.r1i1p1;RCA4;v2;day;ps;v20150521;
CORDEX.output.WAS-44.SMHI.IPSL-IPSL-CM5A-MR.rcp85.r1i1p1;RCA4;v2;day;huss;v20150521;
CORDEX.output.WAS-44.SMHI.MIROC-MIROC5.historical.r1i1p1;RCA4;v2;day;tasmax;v20150521;
CORDEX.output.WAS-44.SMHI.MIROC-MIROC5.historical.r1i1p1;RCA4;v2;day;ps;v20150521;
CORDEX.output.WAS-44.SMHI.MIROC-MIROC5.historical.r1i1p1;RCA4;v2;day;huss;v20150521;
CORDEX.output.WAS-44.SMHI.MIROC-MIROC5.rcp26.r1i1p1;RCA4;v2;day;tasmax;v20170314;
CORDEX.output.WAS-44.SMHI.MIROC-MIROC5.rcp26.r1i1p1;RCA4;v2;day;ps;v20170314;
CORDEX.output.WAS-44.SMHI.MIROC-MIROC5.rcp26.r1i1p1;RCA4;v2;day;huss;v20170314;
CORDEX.output.WAS-44.SMHI.MIROC-MIROC5.rcp85.r1i1p1;RCA4;v2;day;tasmax;v20150521;
CORDEX.output.WAS-44.SMHI.MIROC-MIROC5.rcp85.r1i1p1;RCA4;v2;day;ps;v20150521;
CORDEX.output.WAS-44.SMHI.MIROC-MIROC5.rcp85.r1i1p1;RCA4;v2;day;huss;v20150521;
CORDEX.output.WAS-44.SMHI.MOHC-HadGEM2-ES.historical.r1i1p1;RCA4;v2;day;tasmax;v20170314;
CORDEX.output.WAS-44.SMHI.MOHC-HadGEM2-ES.historical.r1i1p1;RCA4;v2;day;ps;v20170314;
CORDEX.output.WAS-44.SMHI.MOHC-HadGEM2-ES.historical.r1i1p1;RCA4;v2;day;huss;v20170314;
CORDEX.output.WAS-44.SMHI.MOHC-HadGEM2-ES.rcp26.r1i1p1;RCA4;v2;day;tasmax;v20170314;
CORDEX.output.WAS-44.SMHI.MOHC-HadGEM2-ES.rcp26.r1i1p1;RCA4;v2;day;ps;v20170314;
CORDEX.output.WAS-44.SMHI.MOHC-HadGEM2-ES.rcp26.r1i1p1;RCA4;v2;day;huss;v20170314;
CORDEX.output.WAS-44.SMHI.MOHC-HadGEM2-ES.rcp85.r1i1p1;RCA4;v2;day;tasmax;v20170314;
CORDEX.output.WAS-44.SMHI.MOHC-HadGEM2-ES.rcp85.r1i1p1;RCA4;v2;day;ps;v20170314;
CORDEX.output.WAS-44.SMHI.MOHC-HadGEM2-ES.rcp85.r1i1p1;RCA4;v2;day;huss;v20170314;
CORDEX.output.WAS-44.MPI.MPI-M-MPI-ESM-LR.historical.r1i1p1;CSC-REMO2009;v1;day;tasmax;v20140918;
CORDEX.output.WAS-44.MPI.MPI-M-MPI-ESM-LR.historical.r1i1p1;CSC-REMO2009;v1;day;ps;v20140918;
CORDEX.output.WAS-44.MPI.MPI-M-MPI-ESM-LR.historical.r1i1p1;CSC-REMO2009;v1;day;huss;v20140918;
CORDEX.output.WAS-44.MPI.MPI-M-MPI-ESM-LR.rcp26.r1i1p1;CSC-REMO2009;v1;day;tasmax;v20140918;
CORDEX.output.WAS-44.MPI.MPI-M-MPI-ESM-LR.rcp26.r1i1p1;CSC-REMO2009;v1;day;ps;v20140918;
CORDEX.output.WAS-44.MPI.MPI-M-MPI-ESM-LR.rcp26.r1i1p1;CSC-REMO2009;v1;day;huss;v20140918;
CORDEX.output.WAS-44.MPI.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;CSC-REMO2009;v1;day;tasmax;v20140918;
CORDEX.output.WAS-44.MPI.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;CSC-REMO2009;v1;day;ps;v20140918;
CORDEX.output.WAS-44.MPI.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;CSC-REMO2009;v1;day;huss;v20140918;
CORDEX.output.WAS-44.SMHI.MPI-M-MPI-ESM-LR.historical.r1i1p1;RCA4;v2;day;tasmax;v20150521;
CORDEX.output.WAS-44.SMHI.MPI-M-MPI-ESM-LR.historical.r1i1p1;RCA4;v2;day;ps;v20150521;
CORDEX.output.WAS-44.SMHI.MPI-M-MPI-ESM-LR.historical.r1i1p1;RCA4;v2;day;huss;v20150521;
CORDEX.output.WAS-44.SMHI.MPI-M-MPI-ESM-LR.rcp26.r1i1p1;RCA4;v2;day;tasmax;v20150521;
CORDEX.output.WAS-44.SMHI.MPI-M-MPI-ESM-LR.rcp26.r1i1p1;RCA4;v2;day;ps;v20150521;
CORDEX.output.WAS-44.SMHI.MPI-M-MPI-ESM-LR.rcp26.r1i1p1;RCA4;v2;day;huss;v20150521;
CORDEX.output.WAS-44.SMHI.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;RCA4;v2;day;tasmax;v20150521;
CORDEX.output.WAS-44.SMHI.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;RCA4;v2;day;ps;v20150521;
CORDEX.output.WAS-44.SMHI.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;RCA4;v2;day;huss;v20150521;
CORDEX.output.WAS-44.IITM.MPI-M-MPI-ESM-MR.historical.r1i1p1;RegCM4-4;v5;day;tasmax;v20170321;
CORDEX.output.WAS-44.IITM.MPI-M-MPI-ESM-MR.rcp85.r1i1p1;RegCM4-4;v5;day;ps;v20170321;
CORDEX.output.WAS-44.IITM.MPI-M-MPI-ESM-MR.historical.r1i1p1;RegCM4-4;v5;day;ps;v20170321;
CORDEX.output.WAS-44.IITM.MPI-M-MPI-ESM-MR.historical.r1i1p1;RegCM4-4;v5;day;huss;v20170321;
CORDEX.output.WAS-44.IITM.MPI-M-MPI-ESM-MR.rcp85.r1i1p1;RegCM4-4;v5;day;tasmax;v20170321;
CORDEX.output.WAS-44.IITM.MPI-M-MPI-ESM-MR.rcp85.r1i1p1;RegCM4-4;v5;day;huss;v20170321;
CORDEX.output.WAS-44.SMHI.NCC-NorESM1-M.historical.r1i1p1;RCA4;v2;day;tasmax;v20170314;
CORDEX.output.WAS-44.SMHI.NCC-NorESM1-M.historical.r1i1p1;RCA4;v2;day;ps;v20170314;
CORDEX.output.WAS-44.SMHI.NCC-NorESM1-M.historical.r1i1p1;RCA4;v2;day;huss;v20170314;
CORDEX.output.WAS-44.SMHI.NCC-NorESM1-M.rcp26.r1i1p1;RCA4;v2;day;tasmax;v20170314;
CORDEX.output.WAS-44.SMHI.NCC-NorESM1-M.rcp26.r1i1p1;RCA4;v2;day;ps;v20170314;
CORDEX.output.WAS-44.SMHI.NCC-NorESM1-M.rcp26.r1i1p1;RCA4;v2;day;huss;v20170314;
CORDEX.output.WAS-44.SMHI.NCC-NorESM1-M.rcp85.r1i1p1;RCA4;v2;day;tasmax;v20170314;
CORDEX.output.WAS-44.SMHI.NCC-NorESM1-M.rcp85.r1i1p1;RCA4;v2;day;ps;v20170314;
CORDEX.output.WAS-44.SMHI.NCC-NorESM1-M.rcp85.r1i1p1;RCA4;v2;day;huss;v20170314;
CORDEX.output.WAS-44.IITM.NOAA-GFDL-GFDL-ESM2M.historical.r1i1p1;RegCM4-4;v5;day;tasmax;v20170311;
CORDEX.output.WAS-44.IITM.NOAA-GFDL-GFDL-ESM2M.historical.r1i1p1;RegCM4-4;v5;day;ps;v20170311;
CORDEX.output.WAS-44.IITM.NOAA-GFDL-GFDL-ESM2M.historical.r1i1p1;RegCM4-4;v5;day;huss;v20170311;
CORDEX.output.WAS-44.IITM.NOAA-GFDL-GFDL-ESM2M.rcp85.r1i1p1;RegCM4-4;v5;day;tasmax;v20170311;
CORDEX.output.WAS-44.IITM.NOAA-GFDL-GFDL-ESM2M.rcp85.r1i1p1;RegCM4-4;v5;day;ps;v20170311;
CORDEX.output.WAS-44.IITM.NOAA-GFDL-GFDL-ESM2M.rcp85.r1i1p1;RegCM4-4;v5;day;huss;v20170311;
CORDEX.output.WAS-44.SMHI.NOAA-GFDL-GFDL-ESM2M.historical.r1i1p1;RCA4;v2;day;tasmax;v20150521;
CORDEX.output.WAS-44.SMHI.NOAA-GFDL-GFDL-ESM2M.historical.r1i1p1;RCA4;v2;day;ps;v20150521;
CORDEX.output.WAS-44.SMHI.NOAA-GFDL-GFDL-ESM2M.historical.r1i1p1;RCA4;v2;day;huss;v20150521;
CORDEX.output.WAS-44.SMHI.NOAA-GFDL-GFDL-ESM2M.rcp85.r1i1p1;RCA4;v2;day;tasmax;v20150521;
CORDEX.output.WAS-44.SMHI.NOAA-GFDL-GFDL-ESM2M.rcp85.r1i1p1;RCA4;v2;day;ps;v20150521;
CORDEX.output.WAS-44.SMHI.NOAA-GFDL-GFDL-ESM2M.rcp85.r1i1p1;RCA4;v2;day;huss;v20150521;
CORDEX.output.CAM-22.GERICS.MOHC-HadGEM2-ES.historical.r1i1p1;REMO2015;v1;day;tasmax;v20191015;
CORDEX.output.CAM-22.GERICS.MOHC-HadGEM2-ES.historical.r1i1p1;REMO2015;v1;day;ps;v20191015;
CORDEX.output.CAM-22.GERICS.MOHC-HadGEM2-ES.historical.r1i1p1;REMO2015;v1;day;huss;v20191015;
CORDEX.output.CAM-22.GERICS.MOHC-HadGEM2-ES.rcp26.r1i1p1;REMO2015;v1;day;tasmax;v20191025;
CORDEX.output.CAM-22.GERICS.MOHC-HadGEM2-ES.rcp26.r1i1p1;REMO2015;v1;day;ps;v20191025;
CORDEX.output.CAM-22.GERICS.MOHC-HadGEM2-ES.rcp26.r1i1p1;REMO2015;v1;day;huss;v20191025;
CORDEX.output.CAM-22.GERICS.MOHC-HadGEM2-ES.rcp85.r1i1p1;REMO2015;v1;day;tasmax;v20191029;
CORDEX.output.CAM-22.GERICS.MOHC-HadGEM2-ES.rcp85.r1i1p1;REMO2015;v1;day;ps;v20191029;
CORDEX.output.CAM-22.GERICS.MOHC-HadGEM2-ES.rcp85.r1i1p1;REMO2015;v1;day;huss;v20191029;
CORDEX.output.CAM-22.ICTP.MOHC-HadGEM2-ES.historical.r1i1p1;RegCM4-7;v0;day;tasmax;v20190502;
CORDEX.output.CAM-22.ICTP.MOHC-HadGEM2-ES.historical.r1i1p1;RegCM4-7;v0;day;ps;v20190502;
CORDEX.output.CAM-22.ICTP.MOHC-HadGEM2-ES.historical.r1i1p1;RegCM4-7;v0;day;huss;v20190502;
CORDEX.output.CAM-22.ICTP.MOHC-HadGEM2-ES.rcp26.r1i1p1;RegCM4-7;v0;day;tasmax;v20190502;
CORDEX.output.CAM-22.ICTP.MOHC-HadGEM2-ES.rcp26.r1i1p1;RegCM4-7;v0;day;ps;v20190502;
CORDEX.output.CAM-22.ICTP.MOHC-HadGEM2-ES.rcp26.r1i1p1;RegCM4-7;v0;day;huss;v20190502;
CORDEX.output.CAM-22.ICTP.MOHC-HadGEM2-ES.rcp85.r1i1p1;RegCM4-7;v0;day;tasmax;v20190502;
CORDEX.output.CAM-22.ICTP.MOHC-HadGEM2-ES.rcp85.r1i1p1;RegCM4-7;v0;day;ps;v20190502;
CORDEX.output.CAM-22.ICTP.MOHC-HadGEM2-ES.rcp85.r1i1p1;RegCM4-7;v0;day;huss;v20190502;
CORDEX.output.CAM-22.GERICS.MPI-M-MPI-ESM-LR.historical.r1i1p1;REMO2015;v1;day;tasmax;v20191015;
CORDEX.output.CAM-22.GERICS.MPI-M-MPI-ESM-LR.historical.r1i1p1;REMO2015;v1;day;ps;v20191015;
CORDEX.output.CAM-22.GERICS.MPI-M-MPI-ESM-LR.historical.r1i1p1;REMO2015;v1;day;huss;v20191015;
CORDEX.output.CAM-22.GERICS.MPI-M-MPI-ESM-LR.rcp26.r1i1p1;REMO2015;v1;day;tasmax;v20191025;
CORDEX.output.CAM-22.GERICS.MPI-M-MPI-ESM-LR.rcp26.r1i1p1;REMO2015;v1;day;ps;v20191025;
CORDEX.output.CAM-22.GERICS.MPI-M-MPI-ESM-LR.rcp26.r1i1p1;REMO2015;v1;day;huss;v20191025;
CORDEX.output.CAM-22.GERICS.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;REMO2015;v1;day;tasmax;v20191029;
CORDEX.output.CAM-22.GERICS.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;REMO2015;v1;day;ps;v20191029;
CORDEX.output.CAM-22.GERICS.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;REMO2015;v1;day;huss;v20191029;
CORDEX.output.CAM-22.ICTP.MPI-M-MPI-ESM-MR.historical.r1i1p1;RegCM4-7;v0;day;tasmax;v20190502;
CORDEX.output.CAM-22.ICTP.MPI-M-MPI-ESM-MR.historical.r1i1p1;RegCM4-7;v0;day;ps;v20190502;
CORDEX.output.CAM-22.ICTP.MPI-M-MPI-ESM-MR.historical.r1i1p1;RegCM4-7;v0;day;huss;v20190502;
CORDEX.output.CAM-22.ICTP.MPI-M-MPI-ESM-MR.rcp26.r1i1p1;RegCM4-7;v0;day;tasmax;v20190502;
CORDEX.output.CAM-22.ICTP.MPI-M-MPI-ESM-MR.rcp26.r1i1p1;RegCM4-7;v0;day;ps;v20190502;
CORDEX.output.CAM-22.ICTP.MPI-M-MPI-ESM-MR.rcp26.r1i1p1;RegCM4-7;v0;day;huss;v20190502;
CORDEX.output.CAM-22.ICTP.MPI-M-MPI-ESM-MR.rcp85.r1i1p1;RegCM4-7;v0;day;tasmax;v20190502;
CORDEX.output.CAM-22.ICTP.MPI-M-MPI-ESM-MR.rcp85.r1i1p1;RegCM4-7;v0;day;ps;v20190502;
CORDEX.output.CAM-22.ICTP.MPI-M-MPI-ESM-MR.rcp85.r1i1p1;RegCM4-7;v0;day;huss;v20190502;
CORDEX.output.CAM-22.GERICS.NCC-NorESM1-M.historical.r1i1p1;REMO2015;v1;day;tasmax;v20191015;
CORDEX.output.CAM-22.GERICS.NCC-NorESM1-M.historical.r1i1p1;REMO2015;v1;day;ps;v20191015;
CORDEX.output.CAM-22.GERICS.NCC-NorESM1-M.historical.r1i1p1;REMO2015;v1;day;huss;v20191015;
CORDEX.output.CAM-22.GERICS.NCC-NorESM1-M.rcp26.r1i1p1;REMO2015;v1;day;tasmax;v20191025;
CORDEX.output.CAM-22.GERICS.NCC-NorESM1-M.rcp26.r1i1p1;REMO2015;v1;day;ps;v20191025;
CORDEX.output.CAM-22.GERICS.NCC-NorESM1-M.rcp26.r1i1p1;REMO2015;v1;day;huss;v20191025;
CORDEX.output.CAM-22.GERICS.NCC-NorESM1-M.rcp85.r1i1p1;REMO2015;v1;day;tasmax;v20191029;
CORDEX.output.CAM-22.GERICS.NCC-NorESM1-M.rcp85.r1i1p1;REMO2015;v1;day;ps;v20191029;
CORDEX.output.CAM-22.GERICS.NCC-NorESM1-M.rcp85.r1i1p1;REMO2015;v1;day;huss;v20191029;
CORDEX.output.CAM-22.ICTP.NOAA-GFDL-GFDL-ESM2M.historical.r1i1p1;RegCM4-7;v0;day;tasmax;v20190502;
CORDEX.output.CAM-22.ICTP.NOAA-GFDL-GFDL-ESM2M.historical.r1i1p1;RegCM4-7;v0;day;ps;v20190502;
CORDEX.output.CAM-22.ICTP.NOAA-GFDL-GFDL-ESM2M.historical.r1i1p1;RegCM4-7;v0;day;huss;v20190502;
CORDEX.output.CAM-22.ICTP.NOAA-GFDL-GFDL-ESM2M.rcp26.r1i1p1;RegCM4-7;v0;day;tasmax;v20190502;
CORDEX.output.CAM-22.ICTP.NOAA-GFDL-GFDL-ESM2M.rcp26.r1i1p1;RegCM4-7;v0;day;ps;v20190502;
CORDEX.output.CAM-22.ICTP.NOAA-GFDL-GFDL-ESM2M.rcp26.r1i1p1;RegCM4-7;v0;day;huss;v20190502;
CORDEX.output.CAM-22.ICTP.NOAA-GFDL-GFDL-ESM2M.rcp85.r1i1p1;RegCM4-7;v0;day;tasmax;v20190502;
CORDEX.output.CAM-22.ICTP.NOAA-GFDL-GFDL-ESM2M.rcp85.r1i1p1;RegCM4-7;v0;day;ps;v20190502;
CORDEX.output.CAM-22.ICTP.NOAA-GFDL-GFDL-ESM2M.rcp85.r1i1p1;RegCM4-7;v0;day;huss;v20190502;
CORDEX.output.AFR-22.CLMcom.MOHC-HadGEM2-ES.historical.r1i1p1;KIT-CCLM5-0-15;v1;day;psl;v20191218;
CORDEX.output.AFR-22.CLMcom.MOHC-HadGEM2-ES.rcp85.r1i1p1;KIT-CCLM5-0-15;v1;day;psl;v20200103;
CORDEX.output.NAM-22.UQAM.MPI-M-MPI-ESM-LR.historical.r1i1p1;CRCM5;v1;day;tasmax;v20200831;
CORDEX.output.NAM-22.UQAM.MPI-M-MPI-ESM-LR.historical.r1i1p1;CRCM5;v1;day;ps;v20200831;
CORDEX.output.NAM-22.UQAM.MPI-M-MPI-ESM-LR.historical.r1i1p1;CRCM5;v1;day;huss;v20200831;
CORDEX.output.NAM-22.UQAM.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;CRCM5;v1;day;tasmax;v20200831;
CORDEX.output.NAM-22.UQAM.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;CRCM5;v1;day;ps;v20200831;
CORDEX.output.NAM-22.UQAM.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;CRCM5;v1;day;huss;v20200831;
CORDEX.output.EUR-11.CLMcom.CCCma-CanESM2.historical.r1i1p1;CCLM4-8-17;v1;day;ps;v20171121;
CORDEX.output.EUR-11.CLMcom.CCCma-CanESM2.historical.r1i1p1;CCLM4-8-17;v1;day;huss;v20171121;
CORDEX.output.EUR-11.CLMcom.CCCma-CanESM2.rcp85.r1i1p1;CCLM4-8-17;v1;day;ps;v20171121;
CORDEX.output.EUR-11.CLMcom.CCCma-CanESM2.rcp85.r1i1p1;CCLM4-8-17;v1;day;huss;v20171121;
CORDEX.output.EUR-11.GERICS.CCCma-CanESM2.historical.r1i1p1;REMO2015;v1;day;ps;v20170329;
CORDEX.output.EUR-11.GERICS.CCCma-CanESM2.historical.r1i1p1;REMO2015;v1;day;huss;v20170329;
CORDEX.output.EUR-11.GERICS.CCCma-CanESM2.rcp85.r1i1p1;REMO2015;v1;day;ps;v20170329;
CORDEX.output.EUR-11.GERICS.CCCma-CanESM2.rcp85.r1i1p1;REMO2015;v1;day;huss;v20170329;
CORDEX.output.EUR-11.CLMcom.CNRM-CERFACS-CNRM-CM5.historical.r1i1p1;CCLM4-8-17;v1;day;ps;v20140515;
CORDEX.output.EUR-11.CLMcom.CNRM-CERFACS-CNRM-CM5.historical.r1i1p1;CCLM4-8-17;v1;day;huss;v20140515;
CORDEX.output.EUR-11.CLMcom.CNRM-CERFACS-CNRM-CM5.rcp85.r1i1p1;CCLM4-8-17;v1;day;ps;v20140515;
CORDEX.output.EUR-11.CLMcom.CNRM-CERFACS-CNRM-CM5.rcp85.r1i1p1;CCLM4-8-17;v1;day;huss;v20140515;
CORDEX.output.EUR-11.CNRM.CNRM-CERFACS-CNRM-CM5.historical.r1i1p1;ALADIN53;v1;day;ps;v20150127;
CORDEX.output.EUR-11.CNRM.CNRM-CERFACS-CNRM-CM5.historical.r1i1p1;ALADIN53;v1;day;huss;v20150127;
CORDEX.output.EUR-11.CNRM.CNRM-CERFACS-CNRM-CM5.rcp85.r1i1p1;ALADIN53;v1;day;ps;v20150127;
CORDEX.output.EUR-11.CNRM.CNRM-CERFACS-CNRM-CM5.rcp85.r1i1p1;ALADIN53;v1;day;huss;v20150127;
CORDEX.output.EUR-11.CNRM.CNRM-CERFACS-CNRM-CM5.historical.r1i1p1;ALADIN63;v2;day;ps;v20190510;
CORDEX.output.EUR-11.CNRM.CNRM-CERFACS-CNRM-CM5.historical.r1i1p1;ALADIN63;v2;day;huss;v20190510;
CORDEX.output.EUR-11.CNRM.CNRM-CERFACS-CNRM-CM5.rcp26.r1i1p1;ALADIN63;v2;day;ps;v20190702;
CORDEX.output.EUR-11.CNRM.CNRM-CERFACS-CNRM-CM5.rcp26.r1i1p1;ALADIN63;v2;day;huss;v20190702;
CORDEX.output.EUR-11.CNRM.CNRM-CERFACS-CNRM-CM5.rcp85.r1i1p1;ALADIN63;v2;day;ps;v20190419;
CORDEX.output.EUR-11.CNRM.CNRM-CERFACS-CNRM-CM5.rcp85.r1i1p1;ALADIN63;v2;day;huss;v20190419;
CORDEX.output.EUR-11.DMI.CNRM-CERFACS-CNRM-CM5.historical.r1i1p1;HIRHAM5;v2;day;ps;v20190131;
CORDEX.output.EUR-11.DMI.CNRM-CERFACS-CNRM-CM5.historical.r1i1p1;HIRHAM5;v2;day;huss;v20190131;
CORDEX.output.EUR-11.DMI.CNRM-CERFACS-CNRM-CM5.rcp85.r1i1p1;HIRHAM5;v2;day;ps;v20190208;
CORDEX.output.EUR-11.DMI.CNRM-CERFACS-CNRM-CM5.rcp85.r1i1p1;HIRHAM5;v2;day;huss;v20190208;
CORDEX.output.EUR-11.GERICS.CNRM-CERFACS-CNRM-CM5.historical.r1i1p1;REMO2015;v2;day;ps;v20200713;
CORDEX.output.EUR-11.GERICS.CNRM-CERFACS-CNRM-CM5.historical.r1i1p1;REMO2015;v2;day;huss;v20200713;
CORDEX.output.EUR-11.GERICS.CNRM-CERFACS-CNRM-CM5.rcp26.r1i1p1;REMO2015;v2;day;ps;v20200925;
CORDEX.output.EUR-11.GERICS.CNRM-CERFACS-CNRM-CM5.rcp26.r1i1p1;REMO2015;v2;day;huss;v20200925;
CORDEX.output.EUR-11.GERICS.CNRM-CERFACS-CNRM-CM5.rcp85.r1i1p1;REMO2015;v2;day;ps;v20200925;
CORDEX.output.EUR-11.GERICS.CNRM-CERFACS-CNRM-CM5.rcp85.r1i1p1;REMO2015;v2;day;huss;v20200925;
CORDEX.output.EUR-11.IPSL.CNRM-CERFACS-CNRM-CM5.historical.r1i1p1;WRF381P;v2;day;ps;v20191015;
CORDEX.output.EUR-11.IPSL.CNRM-CERFACS-CNRM-CM5.historical.r1i1p1;WRF381P;v2;day;huss;v20191015;
CORDEX.output.EUR-11.IPSL.CNRM-CERFACS-CNRM-CM5.rcp85.r1i1p1;WRF381P;v2;day;ps;v20191015;
CORDEX.output.EUR-11.IPSL.CNRM-CERFACS-CNRM-CM5.rcp85.r1i1p1;WRF381P;v2;day;huss;v20191015;
CORDEX.output.EUR-11.KNMI.CNRM-CERFACS-CNRM-CM5.historical.r1i1p1;RACMO22E;v2;day;ps;v20181212;
CORDEX.output.EUR-11.KNMI.CNRM-CERFACS-CNRM-CM5.historical.r1i1p1;RACMO22E;v2;day;huss;v20181212;
CORDEX.output.EUR-11.KNMI.CNRM-CERFACS-CNRM-CM5.rcp26.r1i1p1;RACMO22E;v2;day;ps;v20190418;
CORDEX.output.EUR-11.KNMI.CNRM-CERFACS-CNRM-CM5.rcp26.r1i1p1;RACMO22E;v2;day;huss;v20190418;
CORDEX.output.EUR-11.KNMI.CNRM-CERFACS-CNRM-CM5.rcp85.r1i1p1;RACMO22E;v2;day;ps;v20181212;
CORDEX.output.EUR-11.KNMI.CNRM-CERFACS-CNRM-CM5.rcp85.r1i1p1;RACMO22E;v2;day;huss;v20181212;
CORDEX.output.EUR-11.SMHI.CNRM-CERFACS-CNRM-CM5.historical.r1i1p1;RCA4;v1;day;ps;v20131026;
CORDEX.output.EUR-11.SMHI.CNRM-CERFACS-CNRM-CM5.historical.r1i1p1;RCA4;v1;day;huss;v20131026;
CORDEX.output.EUR-11.SMHI.CNRM-CERFACS-CNRM-CM5.rcp85.r1i1p1;RCA4;v1;day;ps;v20131026;
CORDEX.output.EUR-11.SMHI.CNRM-CERFACS-CNRM-CM5.rcp85.r1i1p1;RCA4;v1;day;huss;v20131026;
CORDEX.output.EUR-11.CLMcom.ICHEC-EC-EARTH.historical.r12i1p1;CCLM4-8-17;v1;day;ps;v20140515;
